reserva_cancelada,dias_antelacion,adultos,ninos,bebes,regimen_alimenticio,pais_origen,segmento_mercado,canal_distribucion,cliente_repetido,cancelaciones_previas,reservas_previas_no_canceladas,tipo_habitacion_reservada,tipo_habitacion_asignada,cambios_reserva,tipo_deposito,dias_lista_espera,tipo_cliente,precio_medio_diario,plazas_parking_requeridas,peticiones_especiales_totales,estado_reserva,fecha_estado_reserva,fecha_llegada,noches_estancia
0,115,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,0,Transient,167.0,0,0,Check-Out,2015-07-11,2015-07-13,5
0,111,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,123.0,0,2,Check-Out,2015-07-10,2015-07-13,4
0,51,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,1,2,Check-Out,2015-07-10,2015-07-13,4
0,94,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,171.32,0,1,Check-Out,2015-07-10,2015-07-13,4
0,81,2,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,210.0,1,0,Check-Out,2015-07-10,2015-07-13,4
0,84,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,97.0,0,2,Check-Out,2015-07-10,2015-07-13,4
0,51,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,117.81,0,2,Check-Out,2015-07-10,2015-07-13,4
0,111,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,0,Transient,0.0,0,2,Check-Out,2015-07-06,2015-07-13,0
0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,0,Transient,0.0,0,0,Check-Out,2015-07-06,2015-07-13,0
0,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,131.0,0,0,Check-Out,2015-07-07,2015-07-13,1
0,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,98.0,0,2,Check-Out,2015-07-08,2015-07-13,2
0,98,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,87.3,1,1,Check-Out,2015-07-08,2015-07-13,2
0,95,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,1,Check-Out,2015-07-09,2015-07-13,3
1,48,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,167.0,0,0,Canceled,2015-06-03,2015-07-13,4
0,66,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,91.5,0,0,Check-Out,2015-07-10,2015-07-13,4
0,104,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,73.8,0,1,Check-Out,2015-07-10,2015-07-13,4
0,28,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-11,2015-07-13,5
0,34,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,175.0,1,0,Check-Out,2015-07-11,2015-07-13,5
0,98,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,117.8,1,1,Check-Out,2015-07-12,2015-07-13,6
0,104,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,117.63,0,0,Check-Out,2015-07-12,2015-07-13,6
0,68,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,185.0,0,0,Check-Out,2015-07-13,2015-07-13,7
1,86,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.0,0,1,Canceled,2015-06-26,2015-07-13,7
0,258,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,47.25,0,0,Check-Out,2015-07-13,2015-07-13,7
0,111,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,151.0,0,1,Check-Out,2015-07-14,2015-07-13,8
1,94,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,87.3,0,0,Canceled,2015-05-14,2015-07-13,10
0,112,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1,Check-Out,2015-07-16,2015-07-13,10
0,100,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,63.86,0,1,Check-Out,2015-07-16,2015-07-13,10
0,33,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,0,Transient,157.1,0,1,Check-Out,2015-07-16,2015-07-13,10
0,97,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,91.37,0,2,Check-Out,2015-07-16,2015-07-13,10
0,80,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,73.0,0,0,Check-Out,2015-07-17,2015-07-13,11
0,90,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,110.7,0,0,Check-Out,2015-07-20,2015-07-13,14
0,111,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.6,0,0,Check-Out,2015-07-20,2015-07-13,14
0,65,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,83.5,0,0,Check-Out,2015-07-13,2015-07-13,7
1,67,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,2015-05-07,2015-07-13,2
0,55,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,1,2,Check-Out,2015-07-10,2015-07-13,3
0,21,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,185.5,0,1,Check-Out,2015-07-10,2015-07-13,3
0,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-07-07,2015-07-13,0
0,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2015-07-07,2015-07-13,0
0,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,3,Check-Out,2015-07-08,2015-07-13,1
0,0,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,195.0,1,0,Check-Out,2015-07-08,2015-07-13,1
0,0,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.8,0,3,Check-Out,2015-07-08,2015-07-13,1
0,8,3,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,0,Transient,193.0,0,1,Check-Out,2015-07-11,2015-07-13,4
0,66,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,2,Check-Out,2015-07-11,2015-07-13,4
0,88,3,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,150.0,0,1,Check-Out,2015-07-11,2015-07-13,4
0,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,0,Transient,98.0,0,0,Check-Out,2015-07-11,2015-07-13,4
1,43,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.5,0,0,Canceled,2015-05-28,2015-07-13,5
1,88,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,139.0,0,2,Canceled,2015-04-13,2015-07-13,7
0,54,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,79.5,0,0,Check-Out,2015-07-14,2015-07-13,7
1,292,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,47.25,0,0,Canceled,2015-03-25,2015-07-13,7
0,112,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,126.65,0,1,Check-Out,2015-07-21,2015-07-13,14
0,68,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,107.0,0,1,Check-Out,2015-07-11,2015-07-13,3
0,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,1,2,Check-Out,2015-07-12,2015-07-13,4
0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,1,1,Check-Out,2015-07-12,2015-07-13,4
1,113,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,1,Canceled,2015-05-28,2015-07-13,4
0,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,146.0,0,1,Check-Out,2015-07-12,2015-07-13,4
0,83,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.7,0,1,Check-Out,2015-07-12,2015-07-13,4
1,105,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,2015-06-29,2015-07-13,4
0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,61.0,0,0,Check-Out,2015-07-09,2015-07-13,1
1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1,Canceled,2015-07-08,2015-07-13,1
1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1,Canceled,2015-07-08,2015-07-13,1
0,1,2,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0,Transient,104.72,1,1,Check-Out,2015-07-10,2015-07-13,2
1,102,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,66.42,0,1,Canceled,2015-05-28,2015-07-13,5
0,113,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,77.96,1,1,Check-Out,2015-07-14,2015-07-13,6
1,280,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,112.0,0,1,Canceled,2015-04-15,2015-07-13,7
0,96,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,107.0,0,1,Check-Out,2015-07-15,2015-07-13,7
0,394,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,89.68,0,0,Check-Out,2015-07-15,2015-07-13,7
0,33,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,155.0,0,0,Check-Out,2015-07-15,2015-07-13,7
0,82,3,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1,Check-Out,2015-07-16,2015-07-13,8
0,100,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,130.1,0,3,Check-Out,2015-07-17,2015-07-13,9
0,100,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,100.1,0,2,Check-Out,2015-07-17,2015-07-13,9
0,17,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123.0,0,3,Check-Out,2015-07-10,2015-07-13,1
0,68,3,0.0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,124.0,1,1,Check-Out,2015-07-11,2015-07-13,2
0,12,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,0,Transient,146.0,1,0,Check-Out,2015-07-11,2015-07-13,2
1,77,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,97.0,0,0,Canceled,2015-06-02,2015-07-13,3
1,24,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123.0,0,1,Canceled,2015-06-16,2015-07-13,3
1,44,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153.0,0,0,Canceled,2015-06-16,2015-07-13,3
0,78,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,0,2,Check-Out,2015-07-12,2015-07-13,3
1,17,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.08,0,0,Canceled,2015-06-23,2015-07-13,4
1,103,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.42,0,0,Canceled,2015-06-27,2015-07-13,4
0,16,1,0.0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,1,Check-Out,2015-07-13,2015-07-13,4
0,14,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.46,1,1,Check-Out,2015-07-14,2015-07-13,5
0,77,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.5,0,0,Check-Out,2015-07-14,2015-07-13,5
0,90,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,90.95,0,0,Check-Out,2015-07-16,2015-07-13,7
0,90,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,93.6,0,0,Check-Out,2015-07-16,2015-07-13,7
0,90,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0,Check-Out,2015-07-16,2015-07-13,7
0,366,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,134.73,0,0,Check-Out,2015-07-16,2015-07-13,7
0,249,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1,Check-Out,2015-07-16,2015-07-13,7
1,69,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.13,0,2,Canceled,2015-05-13,2015-07-13,8
0,10,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,0,Check-Out,2015-07-11,2015-07-13,1
0,22,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,0,0,Check-Out,2015-07-12,2015-07-13,2
0,91,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Check-Out,2015-07-12,2015-07-13,2
0,23,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,0,Check-Out,2015-07-12,2015-07-13,2
0,11,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.5,0,1,Check-Out,2015-07-12,2015-07-13,2
0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,1,Check-Out,2015-07-12,2015-07-13,2
0,13,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,0,Transient,185.0,1,1,Check-Out,2015-07-12,2015-07-13,2
0,108,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,87.3,0,2,Check-Out,2015-07-12,2015-07-13,2
0,91,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Check-Out,2015-07-12,2015-07-13,2
0,37,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,120.0,0,1,Check-Out,2015-07-13,2015-07-13,3
0,21,2,0.0,0,BB,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,98.0,0,1,Check-Out,2015-07-13,2015-07-13,3
0,106,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,96.3,0,2,Check-Out,2015-07-13,2015-07-13,3
0,30,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,2015-07-13,4
0,30,2,0.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14,2015-07-13,4
1,51,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Canceled,2015-06-29,2015-07-13,5
0,79,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.0,0,2,Check-Out,2015-07-15,2015-07-13,5
0,21,2,0.0,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,165.0,1,3,Check-Out,2015-07-15,2015-07-13,5
0,35,2,2.0,0,BB,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,149.4,0,0,Check-Out,2015-07-15,2015-07-13,5
0,78,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,106.84,1,2,Check-Out,2015-07-17,2015-07-13,7
0,31,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,161.0,1,1,Check-Out,2015-07-17,2015-07-13,7
0,78,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,134.43,0,2,Check-Out,2015-07-17,2015-07-13,7
0,78,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,144.43,1,2,Check-Out,2015-07-17,2015-07-13,7
0,44,1,0.0,0,HB,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,152.0,0,0,Check-Out,2015-07-17,2015-07-13,7
0,34,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,125.54,0,3,Check-Out,2015-07-17,2015-07-13,7
0,87,2,1.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,133.83,0,2,Check-Out,2015-07-17,2015-07-13,7
0,11,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,159.75,1,0,Check-Out,2015-07-18,2015-07-13,8
0,115,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,2,Check-Out,2015-07-19,2015-07-13,9
0,86,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,112.2,0,0,Check-Out,2015-07-20,2015-07-13,10
0,41,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,110.6,0,0,Check-Out,2015-07-21,2015-07-13,11
0,32,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,105.9,0,0,Check-Out,2015-07-23,2015-07-13,13
0,34,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.27,0,3,Check-Out,2015-07-17,2015-07-13,7
0,34,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,108.83,0,1,Check-Out,2015-07-17,2015-07-13,7
1,100,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.96,0,0,Canceled,2015-05-29,2015-07-13,5
0,44,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,0,Check-Out,2015-07-16,2015-07-13,5
0,304,2,0.0,1,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,90.67,0,1,Check-Out,2015-07-17,2015-07-13,6
1,36,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126.67,0,0,Canceled,2015-06-08,2015-07-13,6
0,117,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,144.4,0,1,Check-Out,2015-07-17,2015-07-13,6
0,70,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.5,1,2,Check-Out,2015-07-17,2015-07-13,6
0,110,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,139.4,0,1,Check-Out,2015-07-18,2015-07-13,7
1,109,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.8,0,1,Canceled,2015-04-22,2015-07-13,7
0,33,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,89.97,0,1,Check-Out,2015-07-15,2015-07-13,4
0,33,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-15,2015-07-13,4
0,33,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-15,2015-07-13,4
0,0,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-12,2015-07-13,1
0,0,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,144.9,0,1,Check-Out,2015-07-12,2015-07-13,1
0,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,153.0,0,0,Check-Out,2015-07-12,2015-07-13,1
0,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,1,Check-Out,2015-07-12,2015-07-13,1
0,84,2,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,100.0,1,0,Check-Out,2015-07-13,2015-07-13,2
0,71,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,65.5,0,0,Check-Out,2015-07-13,2015-07-13,2
0,16,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,123.0,0,1,Check-Out,2015-07-13,2015-07-13,2
0,54,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-14,2015-07-13,3
0,8,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,0,Check-Out,2015-07-14,2015-07-13,3
0,36,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.68,1,0,Check-Out,2015-07-18,2015-07-13,7
0,40,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,166.0,0,0,Check-Out,2015-07-18,2015-07-13,7
1,59,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,111.25,0,2,Canceled,2015-05-19,2015-07-13,8
0,79,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,213.75,0,0,Check-Out,2015-07-19,2015-07-13,8
0,32,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,178.0,1,0,Check-Out,2015-07-21,2015-07-13,10
0,110,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,113.9,0,1,Check-Out,2015-07-18,2015-07-13,7
0,33,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,129.29,1,0,Check-Out,2015-07-18,2015-07-13,7
0,53,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,153.0,1,0,Check-Out,2015-07-13,2015-07-20,1
0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.0,1,2,Check-Out,2015-07-13,2015-07-20,1
0,8,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,169.0,1,2,Check-Out,2015-07-18,2015-07-20,6
1,72,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93.0,0,2,Canceled,2015-05-12,2015-07-20,6
0,12,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.29,0,0,Check-Out,2015-07-19,2015-07-20,7
0,48,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.0,0,1,Check-Out,2015-07-19,2015-07-20,7
0,90,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,117.22,0,1,Check-Out,2015-07-12,2015-07-20,7
0,34,2,0.0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,149.0,0,1,Check-Out,2015-07-19,2015-07-20,7
1,58,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,164.57,0,1,Canceled,2015-06-29,2015-07-20,7
0,59,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,107.0,0,0,Check-Out,2015-07-19,2015-07-20,7
0,90,2,0.0,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,117.22,1,2,Check-Out,2015-07-19,2015-07-20,7
0,116,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,119.25,0,0,Check-Out,2015-07-19,2015-07-20,7
0,31,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.0,0,0,Check-Out,2015-07-19,2015-07-20,7
1,51,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.71,0,0,Canceled,2015-07-03,2015-07-20,7
0,48,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123.0,0,1,Check-Out,2015-07-19,2015-07-20,7
0,59,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,144.43,1,2,Check-Out,2015-07-19,2015-07-20,7
